timestamp,ID1_tag_3,ID2_tag_4,ID2_tag_5,DP2_tag_1,DP2_tag_2
2023-05-01 18:00:00,1610.1991,432.12774,296.09298,167.05654,700.24658
2023-05-01 18:05:00,1626.9762,433.97452,297.1902,167.37528,700.94558
2023-05-01 18:10:00,1616.0804,267.99806,294.51178,167.38694,698.78664
2023-05-01 18:15:00,1570.3695,564.18998,292.71694,168.05108,700.48216
2023-05-01 18:20:00,1543.6974,461.0671599999999,293.8768,168.86214,701.93872
2023-05-01 18:25:00,1588.4785,308.38794,294.34084,169.53132,699.40768
2023-05-01 18:30:00,1632.3603,448.9217399999999,295.9668,169.70656,700.1019
2023-05-01 18:35:00,1587.6344,472.51126,297.6692200000001,170.41744,701.13092
2023-05-01 18:40:00,1543.8062,431.51356,297.02556,170.51756,698.66866
2023-05-01 18:45:00,1546.2434,337.04058,295.74126,170.59438,700.50656
2023-05-01 18:50:00,1551.6166,307.344644,292.37302,170.8113,700.2150800000001
2023-05-01 18:55:00,1520.8769,561.60392,299.01868,170.84642,659.63608
2023-05-01 19:00:00,1548.6505,480.58916,299.07222,170.64616,656.3545999999999
2023-05-01 19:05:00,1668.9012,411.6283999999999,298.9922,170.75522,655.1414000000001
2023-05-01 19:10:00,1620.7773,412.9238999999999,297.20404,171.04782,653.75526
2023-05-01 19:15:00,1523.0558,396.7187,295.20436,171.03616,654.3494
2023-05-01 19:20:00,1556.0348,495.25328,294.73834,170.93934,654.9288399999999
2023-05-01 19:25:00,1618.9519,288.244596,295.00942,171.06118,655.2482600000001
2023-05-01 19:30:00,1683.4162,404.658122,292.87734,171.03282,657.7257999999999
2023-05-01 19:35:00,1674.3712,537.8629,299.50862,171.3132,653.48648
2023-05-01 19:40:00,1656.0578,507.6758,300.68512,170.48386,655.22558
2023-05-01 19:45:00,1714.0247,434.25612,301.25544,170.58066,653.9834800000001
2023-05-01 19:50:00,1749.1244,439.7142,299.1309,170.63074,654.1278
2023-05-01 19:55:00,1721.644,443.13812,297.1627,170.45552,654.48776
2023-05-01 20:00:00,1693.1964,493.75154,297.38046,170.46888,655.1600599999999
2023-05-01 20:05:00,1683.9941,464.8728600000001,297.46896,170.40718,655.05418
2023-05-01 20:10:00,1676.1319,359.4985,297.1608,170.36714,656.7692
2023-05-01 20:15:00,1676.4592,425.86896,295.56544,169.75808,653.37424
2023-05-01 20:20:00,1457.44025,578.4469999999999,297.17806,169.64458,658.848
2023-05-01 20:25:00,1169.5495,395.3315,297.7966,169.06888,652.38968
2023-05-01 20:30:00,1346.45525,361.14294,294.9686,168.40312,655.1023600000001
2023-05-01 20:35:00,1573.0767,408.71362,295.7279,168.27294,655.17934
2023-05-01 20:40:00,1584.3364,287.09912,293.39802,168.77024,653.97916
2023-05-01 20:45:00,1671.2143,626.4564600000001,293.9268,169.51282,656.2274799999999
2023-05-01 20:50:00,1687.36,439.55242,295.64386,169.93502,653.81282
